"","area_id","representativeness_norm","h_items","h_items_norm","f_beer_jan","f_beer_feb","f_beer_mar","f_beer_apr","f_beer_may","f_beer_jun","f_beer_jul","f_beer_aug","f_beer_sep","f_beer_oct","f_beer_nov","f_beer_dec"
"175","E01000227",0.207427847199036,2.98366107097252,0.729954298510474,0.00494411006018917,0.00647948164146868,0.00742942050520059,0.00880395104144299,0.0105854396197883,0.0092425155716295,0.00895522388059702,0.0186101295641932,0.0106962271489693,0.0106360348861944,0.01328125,0.01507637373537
"176","E01000228",0.207351300297646,3.0939597698183,0.756938934978028,0.00548334687246141,0.00416156670746634,0.00453327838450443,0.00339904826648538,0.00538213132400431,0.00485334458746571,0.00992613111726685,0.00570228091236495,0.00305954342198164,0.00330620549338759,0.00306406685236769,0.00933831376734258
"177","E01000229",0.263151359704958,3.27099202078374,0.800249971149134,0.00566893424036281,0.00191235059760956,0.011352885525071,0.0173752310536044,0.00725607608312786,0.0114298777003086,0.0190795559666975,0.017622418026867,0.0120672842515846,0.0133558091286307,0.00712377560106857,0.0165598290598291
"178","E01000230",0.33694236510426,2.99955569074137,0.733842925853687,0.0105348460291734,0.00914144533662755,0.00701903647771988,0.0141319708663985,0.0172594142259414,0.017853600476096,0.0179956562209122,0.0156530664613805,0.0158420667804046,0.0130944176430048,0.0144774940773888,0.0159831495477636
"179","E01000231",0.228633679621763,3.18497020603562,0.779204687537012,0.0310035354908893,0.0263936291240046,0.0314425323985553,0.0248192771084337,0.0251055321039769,0.0427254328760963,0.0251463256015608,0.0269482884195193,0.0361785095320624,0.0317987660180351,0.0211436809226333,0.035966149506347
"180","E01000232",0.23183357022627,3.03135987166611,0.741623835958549,0.00602700096432015,0.00587659157688541,0.0047247814788566,0.00743405275779377,0.0108006574313219,0.00931232091690544,0.00889328063241107,0.011507156890261,0.00904677846425419,0.00583022388059702,0.00658857979502196,0.00707662274280137
"181","E01000233",0.209362941896073,3.11375957520217,0.761782968099029,0.00658733531661709,0.00390714778211905,0.00544425087108014,0.00466744457409568,0.0127984248092542,0.00972999270250547,0.0147127510509108,0.0128278221208666,0.00698035160289555,0.00515729757607014,0.00592383638928068,0.00709219858156028
"182","E01000234",0.210794869334179,2.97495698780819,0.727824839845679,0.0064301024053346,0.00818414322250639,0.00681395829031592,0.00907752698724239,0.0131984161900572,0.0103463787674314,0.0122295390404516,0.0116059379217274,0.0169249106078665,0.0158102766798419,0.0105383081743093,0.00854306164858001
"183","E01000235",0.192404516706071,3.25626497521545,0.796646991467053,0.00633383010432191,0.00562218890554723,0.00537546831731552,0.00507996237064911,0.0120603015075377,0.00783242258652095,0.00730816077953715,0.00883265695870136,0.00827472072817542,0.00477920091760658,0.00502073783016809,0.0137781000725163
"184","E01000236",0.379200385353233,2.73306197255477,0.668645093228232,0.00601592950347399,0.00671545016672842,0.00551974044579278,0.00512153142185467,0.00805457067982118,0.00990499292500505,0.0123091888656091,0.0102205984368497,0.0066831092370117,0.0125938281901585,0.00827300930713547,0.0110924235143361
"185","E01000237",0.408215757902171,2.93903228542139,0.719035841931311,0.00393852807166577,0.00534105271741346,0.00648399150120888,0.00857346987377947,0.00835705422961828,0.00973988327600201,0.0114153490165831,0.0109261186264308,0.00662700504556066,0.006367472190257,0.00453857791225416,0.00683263959789523
"186","E01000238",0.416510846582659,3.00863123778486,0.736063263357896,0.0060179257362356,0.00681610091898674,0.00745509996611318,0.00848755974996936,0.0100223996324163,0.0104893003125751,0.0115707260630605,0.0103230217056913,0.0092374457532548,0.0102751384977252,0.00778169744760324,0.00921228719927796
"187","E01000239",0.333985801760869,3.12909862041985,0.765535673827108,0.00517789398133908,0.00578395236745109,0.00922518525986792,0.01287203997393,0.0105096955642177,0.012779552715655,0.0127692649344881,0.0145693735784103,0.00945728103170339,0.0128846820952475,0.00795172569366118,0.00942605781315459
"188","E01000240",0.329659368854954,3.15702113819323,0.772366932937673,0.00452173913043478,0.00591680612000956,0.00605387392391003,0.0112728714666062,0.0101666666666667,0.0117653778056999,0.0139430801009869,0.0146181958068859,0.0115774240231548,0.0109736874014793,0.00519064402435117,0.00863858192629158
"189","E01000241",0.409576437323169,3.03252488441214,0.741908856958441,0.00741618395646832,0.00834897737377729,0.00947011408183941,0.0114984155726573,0.0106413574920909,0.0121480365382804,0.0117330612623475,0.0141501761995121,0.0121377493413624,0.010492222070161,0.00883690044439904,0.00787829394186362
"190","E01000242",0.366458102223993,2.97571988251252,0.728011482448672,0.00632514122929844,0.00891530460624071,0.00922198296039697,0.00696482762051639,0.00510601471224578,0.00846199524940618,0.00854229815376137,0.0107341952318823,0.00817673946165566,0.0109125922755964,0.0062978446169716,0.00779269552154727
"191","E01000243",0.516447354153114,3.06544687342282,0.749963239417513,0.00916283473086286,0.0104627910298529,0.0110808709175739,0.0168098745226405,0.0168866459627329,0.0161053194333066,0.017258382642998,0.0140515222482436,0.0143385120799398,0.0139626797978489,0.0123686707192804,0.0120653685674548
"192","E01000244",0.395973253830195,3.19590325114202,0.781879462949297,0.00680810639645345,0.00795422031473534,0.0068205666316894,0.00998111680604262,0.0111947691698038,0.0116272896203876,0.0143185433975605,0.010098196253221,0.0105232726221451,0.0116767328156457,0.00914861837191934,0.011141060197664
"193","E01000245",0.44663989947704,3.17484743620681,0.776728146410655,0.0110763712159771,0.0113701261616738,0.0105583802849159,0.0135231142360175,0.0143950645492974,0.0132431334114216,0.0153708365608056,0.0154306771073238,0.0137977663144188,0.0139251304696909,0.0124549860558308,0.01081398478213
"194","E01000246",0.321772083498658,3.29580375496555,0.806320175367606,0.0100148367952522,0.00777434466261337,0.00947589098532495,0.017637481910275,0.014924023154848,0.019694819020582,0.0171480144404332,0.0163178432068109,0.0103026400515132,0.00904855760616377,0.00838752238243332,0.0143030303030303
"195","E01000247",0.282991257596887,3.26853960379649,0.799649986003704,0.0233558178752108,0.0197737427512121,0.0191450734444628,0.0274926686217009,0.0310236220472441,0.0281850765721734,0.0249390739236393,0.0333910700538876,0.0230881547727688,0.024506654428637,0.0174722745344214,0.0237383506242307
"196","E01000248",0.206284807044218,3.29082447715489,0.80510199235187,0.0101947933733843,0.0104523646333105,0.0103550295857988,0.0115947538490781,0.00954235637779942,0.0160657575191481,0.0185185185185185,0.017412469574986,0.0105894105894106,0.0115273775216138,0.0135975135975136,0.0177330895795247
"197","E01000249",0.301807070981165,3.28471770181687,0.80360796645483,0.00821140638996716,0.0108470250438666,0.0117728531855956,0.0132583945813518,0.0126347082868822,0.014726507713885,0.015941404566997,0.0185604345857854,0.0133636622121126,0.0141173046135934,0.0116434689507495,0.0170402411849522
"198","E01000250",0.270950983966108,3.2810151435621,0.802702133570577,0.0110053375887305,0.0133187374566685,0.013645769252279,0.0158438167576549,0.0169385905279855,0.0193556143303679,0.0210698817745523,0.0156318389295317,0.0134341414646338,0.0132213797857009,0.0124514660597135,0.0207594647146288
"199","E01000251",0.239105688812048,3.25668981827729,0.796750929552447,0.0161323468968352,0.0115625,0.0118573233550394,0.0153635693991371,0.018862477143682,0.0182548794489093,0.0218375198008599,0.0199833472106578,0.0179963319578175,0.0168168828313915,0.0130522088353414,0.0147151566113096
"200","E01000252",0.321293968015647,3.26603052098449,0.799036137533527,0.0148611654282362,0.0126738250308044,0.0150767358528835,0.0221653196767224,0.0219692575406032,0.0239158622676848,0.0248099239695878,0.0294882136775119,0.0153189118930461,0.0210929156283375,0.0186681526887712,0.0213079822979839
"201","E01000253",0.250038553086891,3.21681574003175,0.78699571469321,0.00305410122164049,0.00266925503518563,0.00529661016949153,0.006318347509113,0.00997566909975669,0.00753093060785368,0.0238336713995943,0.0130850528434826,0.0162988966900702,0.0166167256878235,0.0153148043108338,0.0221674876847291
"202","E01000254",0.269476664746012,3.22960041480189,0.79012349230653,0.00497624971725854,0.00739691532892666,0.011040672412565,0.0131948343627176,0.0103641456582633,0.0118757837279634,0.0137006482027107,0.0124031007751938,0.00871050384286934,0.00808897876643074,0.00876028670029201,0.0150054367524465
"203","E01000255",0.258434013787498,3.25202077942305,0.795608646665585,0.00384415584415584,0.00439981949458484,0.00516949995029327,0.00727961707219785,0.00726580745610241,0.00869655243814059,0.0142069550466497,0.0071639754377985,0.00515695067264574,0.00855070895118519,0.00545243619489559,0.0112726194007713
"204","E01000256",0.215840978397138,3.14449448858678,0.769302281320529,0.00200557103064067,0.00364880273660205,0.00689007203257125,0.00611690077027639,0.00777482531246924,0.0104240701255627,0.00860737144118296,0.0091324200913242,0.00565291124929339,0.00760105954163308,0.00592885375494071,0.0115380653136912
"205","E01000257",0.32037066934378,3.22481194466002,0.788951990490404,0.0100561272217025,0.00992326775514914,0.00769839177432112,0.0112847222222222,0.0145956213136059,0.0114303691275168,0.0153042758905951,0.0106912546668175,0.0106913756236636,0.0117440115888044,0.00893308612843418,0.0115728834482049
"206","E01000258",0.197235022961339,3.08632334015069,0.75507067832,0.00697026022304833,0.0093503937007874,0.00672734467748318,0.0107822410147992,0.00781402617698769,0.0149253731343284,0.00754458161865569,0.0116069125612587,0.0056657223796034,0.0111957008508733,0.00904203323558162,0.0133909287257019
"207","E01000259",0.326038832223034,3.18079611296113,0.778183493403486,0.00563593250627169,0.0054992331001459,0.00870663753072931,0.00942145299741782,0.0120825181066145,0.011796357615894,0.0115391443280668,0.00943506569456899,0.0102313982910998,0.00570188346085933,0.00826767069052517,0.0102179160742039
"208","E01000260",0.23809595157875,3.14936524933021,0.770493915576938,0.00734001860849788,0.00348196150498114,0.00557483959187967,0.00875296056018948,0.00853359489946052,0.00653181626632954,0.00765581194737977,0.00742201090107851,0.0050311134648484,0.00735294117647059,0.00523687735963951,0.00876359412944779
"209","E01000261",0.229847209683544,3.02126270351086,0.73915355829551,0.00213789417423838,0.00289136720363486,0.00492772667542707,0.00504107542942494,0.00485611510791367,0.00682456844640706,0.00892538379150303,0.00861688024745912,0.0024380333197887,0.00256269449020685,0.00553469065032615,0.00532019704433498
"210","E01000262",0.348780625890491,3.22456795938309,0.788892299360134,0.00954423592493298,0.0085199344620426,0.00883921767843536,0.0111723875629932,0.0125494161993197,0.0113488468946848,0.0173196306536596,0.0153606282843449,0.0101260591031205,0.0100611040876528,0.00932846305141894,0.0127747510802179
"211","E01000263",0.192792407711452,2.92857641577741,0.716477807754594,0.00169548999660902,0.00970579314528359,0.00099403578528827,0.0112323491655969,0.00823045267489712,0.0102224894768491,0.00623916811091854,0.00880281690140845,0.00425531914893617,0.00743348982785602,0.0128787878787879,0.0118534482758621
"212","E01000264",0.191108804439952,3.15714476680568,0.772397178744729,0.00746965452847806,0.012221041445271,0.00944782699979005,0.00947762838880317,0.0235237638022084,0.0178343949044586,0.0162391150859026,0.0268134349421394,0.0168687401159726,0.0201667114815811,0.012107161257084,0.0201845444059977
"213","E01000265",0.364313755235876,3.21952617306118,0.787658823603234,0.0100418097655667,0.0111842627111922,0.0105542791499138,0.0145195832879596,0.0139015978038995,0.01770874913815,0.0200569965008477,0.0173435697521779,0.0122132623502701,0.0159130184331797,0.00911948465210136,0.0164705882352941
"214","E01000266",0.418011393174825,3.1765381076382,0.77714177009289,0.00576418462597324,0.00710773357174788,0.00893203883495146,0.00954595520744095,0.0118195438654903,0.0138905961893055,0.0119437647741882,0.00864295648718458,0.00777449420322801,0.00931743385904176,0.00703228011915808,0.0147688273628196
"215","E01000267",0.337370119285983,3.19933120975188,0.782718114881558,0.0113013129466512,0.01285140562249,0.0131650697203396,0.0193645990922844,0.0198665893271462,0.0217445431156113,0.0270063694267516,0.0179153094462541,0.0190672276430042,0.0149398868458274,0.0160412757973734,0.025348119736513
"216","E01000268",0.261939766187525,3.30961872682991,0.809700015723571,0.0134631128900209,0.0152542372881356,0.0183285100412172,0.0242582739651907,0.0214778150963408,0.0197765976927303,0.0318004379701038,0.0305836951278341,0.032898757384396,0.0288589329789254,0.0197977647684939,0.0179418053360602
"217","E01000269",0.330053166340896,3.25864846177357,0.797230112745627,0.0087038789025544,0.00778785488958991,0.00791029207232267,0.0147617784849288,0.0133630289532294,0.0139338367493707,0.0222733548090198,0.0131069407208817,0.00965398585356528,0.00938427654888442,0.00948747035165515,0.0148550080056929
"218","E01000270",0.274204788019423,3.17508152696001,0.776785416840332,0.00728913571676501,0.00767859591389003,0.00889959166579416,0.0101921274601687,0.00947196516058792,0.0132596685082873,0.018259348349005,0.017029702970297,0.0106648199445983,0.00969015432467998,0.0114122681883024,0.0169471578204072
"219","E01000271",0.308994018525151,3.24565236341751,0.794050610237396,0.00901142041399001,0.00982066609735269,0.0132149901380671,0.014334213504338,0.0168590800806304,0.0187955504411201,0.0199760287654814,0.017682384341637,0.0152783184118334,0.0145278450363196,0.0103575341101484,0.0140725669718549
"220","E01000272",0.287010134321156,3.14579401577186,0.769620211350858,0.0032736375890622,0.00621056782334385,0.0078740157480315,0.0185821046253282,0.0127231295100646,0.0146378215477344,0.0119607442240851,0.0112335735481136,0.00858009835722507,0.00655226209048362,0.00932815102720711,0.0143419856580143
"221","E01000273",0.30405311957748,3.20774226302092,0.784775883623613,0.00923018365210772,0.00919156047628995,0.0106993736951983,0.0133418043202033,0.01318407960199,0.0142692180798416,0.0230304108127334,0.0223507499264778,0.0192254875034331,0.015929203539823,0.0112860112860113,0.0189312245387012
"222","E01000274",0.364364754704324,3.2813905524827,0.802793977566519,0.00972441096206327,0.0152128978916908,0.0144329896907217,0.0149773998314564,0.0158712903576476,0.017584681110772,0.0169295164063084,0.017392068162853,0.0113421550094518,0.0127291052297585,0.00991413282449081,0.0122285156982632
"223","E01000275",0.305943096288371,3.114567628792,0.761980658847839,0.00591756223643042,0.0070999453850355,0.00683324130314743,0.00800271278399457,0.0101227795193312,0.0117798243735275,0.0105371900826446,0.00914285714285714,0.00619803476946334,0.0072294133847425,0.00629975770162686,0.0113658504903553
"224","E01000276",0.30802211905453,3.10402810298912,0.759402158146496,0.00540386803185438,0.00837495197848636,0.00765895953757225,0.0105719501064801,0.0127848436671966,0.0111897198960439,0.0120247445610621,0.0190110826939471,0.00930880304918273,0.00793062555588497,0.00573661456601264,0.00957642725598527
"225","E01000277",0.219844838154189,3.24428683993403,0.793716534176886,0.0074457753318226,0.0114478114478114,0.00829791540174054,0.0118784820771576,0.0133808240277243,0.0109079890920109,0.0157921548650025,0.0142604596346494,0.00914390216024689,0.00891099367941146,0.0118183945705593,0.0120266375111818
"226","E01000278",0.334587714300072,3.1189575720106,0.763054660836138,0.00712774251030182,0.00827288531862598,0.0086389477204325,0.00908989515949141,0.00888424353279331,0.00917847025495751,0.0115267387087836,0.0140430654005617,0.0091643897996357,0.00983773392887431,0.00931179082387765,0.00954369221592604
"227","E01000279",0.180419392624395,3.09055413367478,0.756105744249258,0.00925731117189144,0.00770667912190565,0.00622524052065648,0.0115882753919564,0.00910415149308084,0.0165365181442352,0.0162685337726524,0.0194805194805195,0.0125757916011678,0.0147582697201018,0.00908004778972521,0.0140721196130167
"228","E01000280",0.281567379405827,3.08998937294514,0.755967575230586,0.0049808429118774,0.00561797752808989,0.0044428855372384,0.00884460367218988,0.00940329695843975,0.0108907485956666,0.0112048344454236,0.0119495166487648,0.0075187969924812,0.00776627218934911,0.00763559768299105,0.0119202427394885
"229","E01000281",0.32579384626609,3.27867008574052,0.802128413903228,0.0206645532464483,0.0182302062541583,0.0167070526718531,0.0198366394399066,0.0138788317644219,0.0176312763510924,0.0191736763978229,0.0187013764213046,0.0148472850678733,0.0181378476420798,0.0122890381779453,0.0129756524274676
"230","E01000282",0.286043656467305,3.19172906378863,0.780858245750386,0.0106914312470735,0.0107552967814977,0.0143730270669622,0.015375854214123,0.0173838700484468,0.0158687825043339,0.0215030870768576,0.0139589337175793,0.0147251561174929,0.0124255569443423,0.0132004310344828,0.0141305119647802
"231","E01000283",0.312674742563568,3.09045912469788,0.756082500251554,0.00461595273264402,0.0061709026252484,0.00762033375132632,0.00755058894593778,0.00863731656184486,0.00993147283742179,0.0088042588042588,0.00686424057528873,0.00574598771547454,0.00542857142857143,0.00573476702508961,0.00703182827535159
"232","E01000284",0.281794364036487,3.20064816604907,0.783040308953612,0.00399487450064069,0.00769300389175491,0.00564221705940923,0.0109340566197661,0.0125265715153356,0.00963055209630552,0.0105374077976818,0.0104224827842918,0.00739061056521374,0.00531173807035876,0.00713538198078204,0.0156099903938521
"233","E01000285",0.343062476007762,3.29142179100444,0.805248125508979,0.00304918467453268,0.00754985754985755,0.00694186190653279,0.00931251711859764,0.0109242489578841,0.0103426983636925,0.00841294738343077,0.00969413337790406,0.0148623279098874,0.0109368254425097,0.012106135986733,0.0122185612300934
"234","E01000286",0.254805864267243,3.32699571927563,0.813951306345801,0.0145398563120082,0.0171417924352525,0.0292310556693353,0.0176508344030809,0.0198082062568779,0.0205325633622073,0.023623478102853,0.0196186285295196,0.0135811293781272,0.0168124892777492,0.0165935533091741,0.0231798889977147
"235","E01000287",0.276490957328242,3.24796945832302,0.794617488762169,0.00575815738963532,0.00893007582139848,0.00764788512564383,0.0135847850407544,0.0112139052425007,0.0136125654450262,0.01392632524708,0.0107183151560737,0.0113777777777778,0.0181171689806976,0.0193360087559285,0.0181334220595575
"236","E01000288",0.306437065962041,3.32748306189678,0.814070534982261,0.0191755442334414,0.0163082995741145,0.0188226255641986,0.0139565380292244,0.0243652934064912,0.0244787788533135,0.0214078713658035,0.0223440991265489,0.0211979774406846,0.0197964329069007,0.0182702702702703,0.0258206949510463
"237","E01000289",0.240410078632785,3.25357290988581,0.795988376224739,0.00908493870402802,0.00865848312143797,0.0132842836705498,0.0143813043044043,0.0217020894986997,0.0239574090505768,0.0221417069243156,0.0195373905232428,0.018910225168145,0.00923455776728914,0.010917512130569,0.0137732222934017
"238","E01000290",0.27707297121089,3.27132997797217,0.800332652558496,0.00690495532087734,0.00685105303222532,0.00950871632329636,0.0106484122456741,0.0111334185070268,0.0119322555812163,0.010710035700119,0.0179822512844465,0.0095440084835631,0.00975177304964539,0.00481256332320162,0.0143485304327702
"239","E01000291",0.223778139849177,3.28571627524307,0.803852267984895,0.0082063305978898,0.00926315789473684,0.00859674646210819,0.0155939458798349,0.0115042058386937,0.017844083662425,0.0214460784313725,0.0141407419730494,0.0126907387822934,0.00974829041175615,0.0119609164420485,0.0148203592814371
"240","E01000292",0.268997112154371,3.25585301226911,0.796546204508898,0.0113520408163265,0.0128651430301196,0.0115879281803133,0.0184584684459965,0.0172644376899696,0.0146730016769145,0.017485759703272,0.014526103840069,0.0105708245243129,0.0106571936056838,0.010461114934618,0.0140156022742298
"241","E01000293",0.2960828877616,3.30704981025485,0.809071528890826,0.0359135639646951,0.0310915104740904,0.0406489409643984,0.0388820230059892,0.0380344495934248,0.0456821026282854,0.0343241004877151,0.0368763557483731,0.0455620693201687,0.0404854272356511,0.0302658872336413,0.0486393088552916
"242","E01000294",0.222620427463671,3.28978290220057,0.804847170474641,0.013926084627745,0.0149300644350149,0.0139833226427197,0.0225021228417775,0.0183326642579954,0.0197123929552432,0.0245723172628305,0.0259122157588577,0.0169613857813064,0.0169568508705526,0.0191165553080921,0.0235798499464094
"243","E01000295",0.502370553747802,3.1831150305129,0.778750817839654,0.0082834470277043,0.0107434247200122,0.0109935925568331,0.0141085934159897,0.0128176746657221,0.0150794363163091,0.0130000685416619,0.0133674775928297,0.0109085026231251,0.0121973714549228,0.0122392560944961,0.0183720620251477
"244","E01000296",0.510462789511835,3.20161398858275,0.783276597960066,0.00868950417369885,0.00930155105147969,0.00908579587245273,0.0115736419637857,0.0116094760741978,0.014485233709517,0.0165175649138119,0.0162736550084217,0.0110442629995703,0.0122530896799408,0.0109822646657572,0.0110866155085428
"245","E01000297",0.469313933578939,3.19628840063786,0.78197368998225,0.00614973262032085,0.00776717803274462,0.00866921864444945,0.0105305909315076,0.0100868982089469,0.0104975428189247,0.0114564290067032,0.00908246465063474,0.00738438817267161,0.00795865025990426,0.00830929386680045,0.00964529292583398
"246","E01000298",0.436042686198961,3.22662053770758,0.789394463759962,0.00782299722313457,0.0110112359550562,0.0114048147419871,0.0104751328150794,0.0160971641097164,0.0143320951183129,0.0168812589413448,0.0148370961200487,0.0111771700356718,0.0121962076025995,0.010496617419531,0.0148494544261219
"247","E01000299",0.241418689071159,3.23645972795314,0.791801626987543,0.0116436044549443,0.0113608895334784,0.011664588071308,0.0128640202036146,0.0155328205511164,0.0188775078303564,0.0145706219834259,0.0121323886246724,0.0122936424306287,0.0121546065958998,0.0129411764705882,0.0178457106274008
"248","E01000300",0.273197815033322,3.17910126725919,0.777768848483699,0.0083298275136727,0.0107485604606526,0.0105024365652831,0.01141670991178,0.012443352023965,0.0133494169682348,0.0172614107883817,0.0110666790663071,0.0114342306653462,0.00836470096194061,0.0079059195572685,0.0130185867775076
"249","E01000301",0.387385344373139,3.14138294630629,0.768541040814783,0.006307781201849,0.00540030409479369,0.00851461988304093,0.00854106664018274,0.00920117105813467,0.00722745500326401,0.0100464766912352,0.00924767448185824,0.00819790018696965,0.0113251334416338,0.00803951447638064,0.00968533809417541
"250","E01000302",0.2844431964796,3.17842996122802,0.777604613099247,0.0065785805876122,0.00666226517015785,0.00714132302405498,0.00825478601955389,0.0101460823373174,0.010421809006637,0.0121885642588277,0.0161718093020247,0.0158233453386078,0.0158190831615886,0.0144470868014269,0.0112403534280282
"251","E01000303",0.388298992316765,3.16877884015936,0.775243461097751,0.00777220890535338,0.00837020208059309,0.00731716108567927,0.00973645680819912,0.0104190708562762,0.0104638397145602,0.0124223602484472,0.0116526289966473,0.0124237548179471,0.0110266726270302,0.0119093501888538,0.0167852826641601
"252","E01000304",0.444451550367331,3.22801821537134,0.789736406358107,0.0106360604512814,0.0146585051546392,0.0132779597566682,0.0145650500384911,0.0163957798688338,0.0159868173802434,0.018775872264932,0.0163688990917257,0.0150053920813434,0.0137248352716121,0.0133121720541556,0.0160468299501995
"253","E01000305",0.150163596445581,3.21643635376897,0.786902897638349,0.00462645647703907,0.00986358866736621,0.00758581452683482,0.0155131264916468,0.00912257422458119,0.0108566581849025,0.0129960145555363,0.0056060313164508,0.00737240075614367,0.00843532914323519,0.00550598063413708,0.00808115543328748
"254","E01000306",0.231869656231988,3.08537026488898,0.754837507940544,0.00828947368421053,0.00324422527900337,0.0115985879979829,0.014554049011071,0.0114863312657937,0.00792006823443402,0.0137439552048867,0.011142061281337,0.0046990093980188,0.0039136302294197,0.00428709722030148,0.0108222251550746
"255","E01000307",0.28799015865982,3.19650921511767,0.782027712364444,0.00289259343838015,0.00424871313015769,0.00629322268326418,0.0121686223381139,0.0122982867704557,0.00909399389209365,0.0106200218647509,0.0102183000464468,0.00663023679417122,0.00559745005053254,0.00648338120640131,0.00905009620181002
"256","E01000308",0.158458526240543,3.28980357003136,0.804852226870648,0.0120361083249749,0.0105115627189909,0.0166346769033909,0.0173347778981582,0.0204081632653061,0.0232513451191391,0.047253972679119,0.0470179290157336,0.0151177199504337,0.0296676332812848,0.0248,0.0279582594999016
"257","E01000309",0.266652121994543,2.98113706526348,0.729336799145447,0.004473582722715,0.0070712053938497,0.00688360450563204,0.00926746716093158,0.00865600123657161,0.0101318632198465,0.00884244372990354,0.0106583072100313,0.00579075044995696,0.00967621883141049,0.00706713780918728,0.00763705103969754
"258","E01000310",0.313080025492846,3.08636015588613,0.755079685309634,0.00696192363305307,0.00557181449797389,0.00641341884558461,0.00938471790315415,0.0111716496497413,0.0122774708410068,0.0115808352549321,0.00931315483119907,0.00748464357611108,0.00826663858466723,0.00511322132943755,0.0106967909627112
"259","E01000311",0.419217649465303,2.70691054141859,0.662247131423598,0.00365351119418837,0.00455735041963722,0.0058253925388681,0.00880444856348471,0.00760821391638351,0.00953730657269802,0.0112544305185077,0.0112212817412334,0.00764331210191083,0.00844017523411438,0.00795237267512602,0.0066403162055336
"260","E01000312",0.149397287995368,3.19624235088352,0.781962423884885,0.00828970331588133,0.015450439743285,0.0148007590132827,0.0172452407614782,0.0221230712028258,0.00939143501126972,0.0166919575113809,0.0182166826462128,0.0125323254426099,0.0161741214057508,0.0158474965548921,0.0176332288401254
"261","E01000313",0.15304386510037,3.18404935045408,0.778979399719776,0.0050837883637733,0.0120503597122302,0.0188618925831202,0.0148037258815702,0.0146356983773465,0.0126780131990274,0.0193571950328707,0.0168085106382979,0.0160286630209315,0.0137663254500529,0.0117132867132867,0.00994004417797412
"262","E01000314",0.348924273822053,3.07641969028823,0.752647745012201,0.00718603855366716,0.00752283718430951,0.00699377719037392,0.00945482693796307,0.0079482831708351,0.0138100011137098,0.0169200995299972,0.0121335896203748,0.0102348325467675,0.0108439673585629,0.00772480386240193,0.0090676338809473
"263","E01000315",0.404059994819333,3.27077330180347,0.800196461432038,0.0053346110844913,0.00644116952753516,0.00654938471027049,0.00911748986072248,0.00958080467520791,0.00878829832059231,0.0104587881183302,0.0110318187770067,0.0094151492366537,0.00804388695410978,0.00662006855299415,0.0120772245608942
"264","E01000316",0.362358775612021,3.22097547832035,0.788013396920586,0.00878218290949297,0.00914259117656837,0.00938621514677464,0.0139132066033017,0.0122813967966495,0.0131785471022004,0.0138480392156863,0.0146090043349148,0.00973974133801692,0.0119665297063851,0.00926990764941628,0.0142956238501674
"265","E01000317",0.381078620984277,3.19121094450149,0.780731487585906,0.0063974780955913,0.00911599487533261,0.00950686086264225,0.00976665864806351,0.00950885848845033,0.0119622034579815,0.0120416789540942,0.0148672757744499,0.0119626926196269,0.0104915205518827,0.0092046379170057,0.011726525313717
"266","E01000318",0.352879127699731,3.14818281177749,0.770204631588643,0.00815031722791606,0.00682174010288526,0.00872812345345751,0.00768209408194234,0.00778901339163706,0.00768741125201978,0.0124288190146076,0.0112902378826866,0.00875445586076746,0.00680919240975317,0.0088541939540001,0.010718338867639
"267","E01000319",0.425801466648404,3.20136719809127,0.783216220532535,0.00842977568224032,0.00845825623985198,0.00803623114380086,0.0107925200356189,0.0102654396863892,0.0124786725101201,0.0117965832865215,0.0126432391138273,0.010868810334051,0.00872698423192622,0.0103823088455772,0.0105967111427002
"268","E01000320",0.297617418132994,3.2151090311752,0.786578167446218,0.0089628681177977,0.0122235157159488,0.00959660297239915,0.0135974786132373,0.00961068577944291,0.0113452188006483,0.0101497081958894,0.0160417655434267,0.0107339209355092,0.00893613018530712,0.00621652639632747,0.0124332443257677
"269","E01000321",0.259320057933056,3.24764158057118,0.794537273292431,0.00689151091155894,0.012965582272513,0.0116676725005029,0.0157728706624606,0.0107484854406879,0.0138161559888579,0.0168576465403261,0.0163596842466537,0.0113340133741358,0.013188518231187,0.00995991740556298,0.0141445657826313
"270","E01000322",0.259212396770099,3.22449798624799,0.7888751803947,0.0156801576225269,0.00858676207513417,0.0127515294464509,0.0157199578640305,0.0213598074608905,0.014018691588785,0.0253448562406515,0.028428736073761,0.0164550304305357,0.0153674832962138,0.0148730660740234,0.0199657353716394
"271","E01000323",0.222187339704443,3.1917898662324,0.780873121101216,0.0215924426450742,0.0126206384558278,0.0192274380737918,0.0156859105253388,0.0141427508063849,0.0136217948717949,0.0142042709440526,0.0124205087440382,0.0119794637763833,0.00982058545797922,0.00801932367149759,0.0257252764866164
"272","E01000324",0.411612707636188,3.22037334926544,0.787866085720877,0.00669379183619898,0.00624360647641892,0.00874288836745846,0.0111187641444455,0.010346689059501,0.0126430620802724,0.0137231694443556,0.0131291028446389,0.00929556517036236,0.011784621394622,0.00754847645429363,0.0131799664509945
"273","E01000335",0.11189943865608,3.25825378494035,0.797133554844418,0.00538599640933573,0.0071392146863845,0.010507880910683,0.00946215139442231,0.012794056954189,0.017905102954342,0.0132075471698113,0.0163170163170163,0.0130321459600348,0.0113636363636364,0.0175438596491228,0.00667779632721202
