"","area_id","representativeness_norm","h_items","h_items_norm","f_wine_jan","f_wine_feb","f_wine_mar","f_wine_apr","f_wine_may","f_wine_jun","f_wine_jul","f_wine_aug","f_wine_sep","f_wine_oct","f_wine_nov","f_wine_dec"
"697","E01001243",0.358243864577101,3.17976296733128,0.777930733765057,0.0126303056178176,0.0137632413206526,0.0129968367487278,0.0195878237852146,0.0165844298245614,0.0175479015474408,0.0161727280190461,0.0185768784209653,0.0162883254716981,0.0195798004562945,0.0163928493884345,0.0188859144083025
"698","E01001244",0.323141884357484,3.24350988354139,0.793526451374225,0.0145090643630612,0.0141073982577038,0.0135750374770973,0.0133020820650189,0.0138122336926992,0.0123945859968188,0.0128224839334584,0.014755439227875,0.012998541627037,0.0163328004012665,0.014284769525825,0.0174125553688712
"699","E01001245",0.472564688255562,3.22584642883205,0.789205077603905,0.0184370087581406,0.0210657358361608,0.0166329796193364,0.0191801689516687,0.0176518625541805,0.0190551437269073,0.018299318217149,0.0195411238576706,0.0186290900406019,0.0223405203136137,0.0228612856452392,0.0256000762758325
"700","E01001246",0.186577342059669,3.29752014986565,0.806740092310406,0.0172694026818367,0.019744714798564,0.0254113345521024,0.0229613733905579,0.0214565710748917,0.0183839247541684,0.0227953027860926,0.0231436837029894,0.0267983074753173,0.0211708792395766,0.0188730115934214,0.0229720028715004
"701","E01001247",0.170845613411951,3.25606932665228,0.796599125940006,0.01191434551602,0.014225232853514,0.0118864494476297,0.0149117468046257,0.0187609663922257,0.0170940170940171,0.0209917858229389,0.0129466597617815,0.0145238488199373,0.0215496751703375,0.0167988800746617,0.0254551313033672
"702","E01001248",0.261762341131445,3.19304891934069,0.781181149126716,0.00980761976612599,0.0115676106900678,0.0187175043327556,0.0125342734038386,0.013069586718474,0.0135412392285597,0.0110619469026549,0.0136986301369863,0.0114566284779051,0.014449638759031,0.013682092555332,0.0177069499778663
"703","E01001249",0.189025427809802,3.20780722406976,0.784791776379427,0.0109075043630017,0.0120689655172414,0.0122595645740858,0.0133795837462834,0.0133702166897188,0.0101966496722505,0.0127659574468085,0.00993300993300993,0.00761542122798667,0.0126030053320407,0.013353115727003,0.0193604524690015
"704","E01001250",0.180074984883455,3.24052413673521,0.792795986799465,0.00865800865800866,0.0138057984353428,0.0138075313807531,0.0152027027027027,0.0261470152935372,0.0202298850574713,0.0367936925098555,0.0191709844559586,0.0194363459669582,0.0118993135011442,0.0158004158004158,0.0222581950627276
"705","E01001251",0.241964338648455,3.19716911611685,0.782189157501637,0.0213072271811114,0.0146657571623465,0.0135518436810589,0.0239749826268242,0.0166500166500167,0.018111753371869,0.0142682429677945,0.0173611111111111,0.0205819730305181,0.0179372197309417,0.0110041265474553,0.0278706800445931
"706","E01001252",0.235674997683039,3.26138822146382,0.797900396439121,0.00821571518854013,0.015687937248251,0.0133559465762137,0.0132687447346251,0.0143855322646938,0.0120724346076459,0.0125581395348837,0.0108840515326522,0.00925536390408078,0.0128630705394191,0.0123169881478039,0.0195661420672054
"707","E01001253",0.25852411824224,3.19186585702259,0.780891712289233,0.0127167630057803,0.0174870466321244,0.0139709833422891,0.0144781144781145,0.0117792932424055,0.0120160213618158,0.0178108808290155,0.015963511972634,0.0131578947368421,0.0176576576576577,0.0299334811529933,0.0213675213675214
"708","E01001255",0.263022464011905,3.16218846611723,0.773631122515582,0.012188044109112,0.0157048940832725,0.0117508813160987,0.0243531202435312,0.0173102529960053,0.00999666777740753,0.0151881256472213,0.0124853687085447,0.0151759767516952,0.0137788494660696,0.0189035916824197,0.0404070637533673
"709","E01001257",0.228071256004194,3.20188625689006,0.783343208549051,0.00364393545028631,0.00410466906105695,0.00677083333333333,0.00315457413249211,0.0137642130460802,0.00768836494105587,0.00431861804222649,0.0023995200959808,0.00935608145294441,0.0233356211393274,0.0107874865156419,0.00990615224191866
"710","E01001258",0.313101983110829,3.18738753733135,0.779796088948993,0.009639564124057,0.010539629005059,0.00839983200335993,0.00657318141980719,0.0151300236406619,0.0110628210193599,0.0156815440289505,0.0185022026431718,0.0121605188488042,0.0171272868820553,0.0170603674540682,0.0229653505237712
"711","E01001259",0.317501098629091,3.22420210602195,0.788802793136996,0.0103655210038189,0.0153562653562654,0.008,0.011352885525071,0.0109601052170101,0.00972289742343218,0.0147492625368732,0.0130220026942075,0.0130016958733748,0.00901916572717024,0.0114404576183047,0.0158531497705465
"712","E01001260",0.293852281474911,3.18323043875493,0.778779052528632,0.00342075256556442,0.00381194409148666,0.00710315009264978,0.00558213716108453,0.00721442885771543,0.00635276532137519,0.0083424011606819,0.0117388114453412,0.00580190634065479,0.00694214876033058,0.00750117205813408,0.0159657320872274
"713","E01001261",0.259597937565373,3.28192680107236,0.802925171074688,0.00899928005759539,0.00971250971250971,0.00893521965748325,0.00666111573688593,0.00864012021036814,0.0132525558500568,0.010522496371553,0.0090167453842851,0.00529567519858782,0.014446227929374,0.0133104336625161,0.0349185234452943
"714","E01001263",0.288401362824309,3.17014522588899,0.775577748107248,0.0182806324110672,0.0128276631344116,0.0153933865450399,0.0472650026553372,0.0145015105740181,0.0147058823529412,0.0103721781574131,0.00406779661016949,0.0127388535031847,0.0111940298507463,0.0128783000643915,0.0224137931034483
"715","E01001264",0.269986459464286,3.19567218047417,0.78182293138514,0.0115207373271889,0.0159235668789809,0.0139553429027113,0.0143187066974596,0.0148430873621713,0.0128205128205128,0.0159827213822894,0.0113695090439276,0.010250569476082,0.0179558011049724,0.0110100526567736,0.0164930555555556
"716","E01001265",0.274991161929384,3.29842305048831,0.806960987437218,0.00766283524904215,0.00903294367693943,0.00904736562001064,0.0149253731343284,0.00995260663507109,0.00594149908592322,0.0135905304690925,0.0157699443413729,0.00381133873272987,0.0209986000933271,0.0138248847926267,0.0310509554140127
"717","E01001267",0.279081943279345,3.25635049974582,0.796667915089772,0.0150995195607412,0.0182539682539683,0.0173787110789283,0.014866637516397,0.0198902606310014,0.0216150081566069,0.0228866740494647,0.0107426436244745,0.0176211453744493,0.0206794682422452,0.0210569777043765,0.0232088799192735
"718","E01001268",0.317669759996386,3.27583142427319,0.801433933836356,0.00854066097289269,0.0128417564208782,0.0203592814371257,0.0127780407004259,0.0142140468227425,0.0150375939849624,0.01875254790053,0.0121418164157358,0.0141221374045802,0.0196156925540432,0.0309453158117847,0.0307094952347335
"719","E01001269",0.24407649745046,3.21222346009707,0.785872210917633,0.00352837400764481,0.0052343564120866,0.00872230080150872,0.00622754491017964,0.00507726269315673,0.0110231769361221,0.0054709800190295,0.00639777468706537,0.0039206076941926,0.00632751202227284,0.00724275724275724,0.0130271583130934
"720","E01001270",0.214304519092218,3.24081875431663,0.792868065150476,0.00716170373162458,0.00700350175087544,0.0104666375926734,0.0116335433834222,0.0169491525423729,0.0114468864468864,0.0168,0.0156312625250501,0.00881670533642691,0.0164968461911693,0.0124740124740125,0.0172275641025641
"721","E01001271",0.21133720680573,3.25482770460912,0.796295362434042,0.00621600621600622,0.0170691090757702,0.0160626029654036,0.010989010989011,0.0139652983495556,0.00644122383252818,0.0158615717375631,0.00886802295253,0.0092511013215859,0.0210260723296888,0.0301053687907677,0.0342059336823735
"722","E01001272",0.294249001038328,3.22667316430294,0.789407338885046,0.00765957446808511,0.00239234449760766,0.00703399765533412,0.00719101123595506,0.00816604287172508,0.00425861401471158,0.00715307582260372,0.0104292017649418,0.00426666666666667,0.0115420129270545,0.0108015918135304,0.0238961038961039
"723","E01001273",0.288465164801641,3.12017464866075,0.763352419298397,0.0138726975985078,0.00787722395762597,0.0100726762718348,0.0121293800539084,0.0119136262099777,0.0135548172757475,0.0121896833655418,0.00906344410876133,0.0134736842105263,0.0152045005321575,0.0147299509001637,0.0194006080787607
"724","E01001274",0.248979698346587,3.14231336793895,0.768768668971612,0.0216508795669824,0.0248615384615385,0.0210098271772281,0.0238035892323031,0.0243478260869565,0.0241635687732342,0.0189473684210526,0.0213879408418658,0.0198853667095567,0.0194877505567929,0.023580121703854,0.0276833414278776
"725","E01001275",0.308023368374111,3.14855321350673,0.770295250572503,0.0157862365885328,0.0197536788227767,0.0176291352292513,0.0179605539236257,0.0156555772994129,0.0175373959177658,0.015001136449731,0.0157202438241899,0.0155092592592593,0.0197968414028324,0.0190561932628104,0.0253292806484296
"726","E01001276",0.196343426024781,3.20696991291483,0.784586927751454,0.0115003538570418,0.0100583383625025,0.00838323353293413,0.0138230647709321,0.00753382533825338,0.00914169629253428,0.00682394228894521,0.0131014768937589,0.0107356564589933,0.0131656514049912,0.0149109217660728,0.0159349593495935
"727","E01001277",0.224133673881962,3.10060475114631,0.758564633262291,0.00808878856282919,0.00969899665551839,0.00398830098378091,0.00627476882430647,0.0125348189415042,0.00844627774504027,0.0132984082208342,0.0134310134310134,0.0126692120791392,0.0149930952850661,0.00693909020817271,0.0212730596642845
"728","E01001278",0.236166813065089,3.21070070733424,0.785499668628694,0.00805559943136945,0.00977312390924956,0.0076778439360702,0.0121591106479069,0.0104247704994554,0.013001485884101,0.0110828488372093,0.00704500978473581,0.0152671755725191,0.011090573012939,0.0142967542503864,0.0262537336896714
"729","E01001279",0.334191947639149,3.0427407111048,0.744408164496987,0.0112583725238706,0.0159399906235349,0.0156439854191981,0.0230628836900614,0.0186213655668082,0.0236981602743997,0.0134048257372654,0.00920938314509122,0.00809537827494848,0.0146537097022983,0.0118988596926128,0.0238663484486874
"730","E01001280",0.330607682036137,3.08823589031387,0.75553858475425,0.0115493958777541,0.0130597014925373,0.0149062642889803,0.0174560936668441,0.0154010504762753,0.0110790429196537,0.013014055179594,0.0180320569902048,0.0136120563928051,0.0152598950882213,0.0125839820838221,0.0189762553522771
"731","E01001281",0.284269865262221,3.14153260770443,0.768577655556973,0.0137749574369293,0.0179346800075514,0.0224103585657371,0.0245387784345334,0.0204460966542751,0.0207688103479687,0.0181166257784488,0.0226161369193154,0.0184270516717325,0.0259424402107823,0.0246990452469905,0.0223107569721116
"732","E01001283",0.335285452560966,3.26599234845306,0.79902679860302,0.0182848313159928,0.0229952830188679,0.0233009708737864,0.0342655580750819,0.0198585418933623,0.0211267605633803,0.0239010989010989,0.0146436706801171,0.0161821995804615,0.0170688640376692,0.0180614087898856,0.0236877523553163
"733","E01001284",0.332550827864025,3.17864217187713,0.777656530549595,0.0142126208072769,0.0150911161731207,0.0171911421911422,0.0203342618384401,0.0212231220329517,0.0205930807248764,0.0174885321100917,0.013913663931502,0.0145772594752187,0.0109324758842444,0.0165079365079365,0.0262924667651403
"734","E01001285",0.265148824454765,3.20952984234926,0.78521321587537,0.0104667609618105,0.00983929157100689,0.0095413973530317,0.0113012592831773,0.0143491629654937,0.00788643533123028,0.0131108462455304,0.0148415563578018,0.00561963916001183,0.00760043431053203,0.00996346728661574,0.0176574455562095
"735","E01001286",0.276649686720276,3.19402406121269,0.781419718114343,0.0110253583241455,0.0125383115073837,0.0115715823466093,0.0150815635580179,0.0118195956454121,0.00895036615134255,0.0147623265426631,0.0106007067137809,0.0075,0.00483740929857565,0.0146241591108511,0.0200609446419502
"736","E01001287",0.247909480726332,3.29476555355435,0.80606617882953,0.0246913580246914,0.0313467492260062,0.0319702602230483,0.0373563218390805,0.0365244136870434,0.025621703089676,0.0196300490751227,0.0183869619724196,0.0244003308519438,0.0236664162283997,0.0225281602002503,0.0329707681849082
"737","E01001288",0.244462484575417,3.18425201068244,0.779028980654511,0.0110425462812601,0.0107192254495159,0.0186335403726708,0.0199370409233998,0.0145985401459854,0.0115953618552579,0.00832012678288431,0.0120950323974082,0.0177777777777778,0.0190758796100042,0.0214486638537271,0.0190868263473054
"738","E01001289",0.270118743071001,3.2078612765915,0.784805000358174,0.0144971307762005,0.0220306513409962,0.0153186274509804,0.0170595533498759,0.0146137787056367,0.0153267784846732,0.0150107219442459,0.0089349535382416,0.0126193724420191,0.0193591455273698,0.0173728813559322,0.0207150016705646
"739","E01001290",0.235654906003825,3.1579567085484,0.772595820732254,0.0105703048180924,0.0113110539845758,0.0161252629118953,0.0132581100141044,0.00854092526690392,0.0130845650593652,0.0125588697017268,0.0136286201022147,0.0155080213903743,0.00957476767107857,0.0228452751817238,0.0268513284341436
"740","E01001291",0.249412116386318,3.26223284906128,0.798107035038726,0.0024906600249066,0.00645161290322581,0.00436046511627907,0.00895077076081552,0.0075,0.0103429504627109,0.0063437139561707,0.0050055617352614,0.00746697300402068,0.0010911074740862,0.0164506480558325,0.0211237853823405
"741","E01001292",0.302006600842623,3.23556038318245,0.791581601801842,0.00397772474144789,0.0102449888641425,0.0101750101750102,0.00469483568075117,0.00528867342441604,0.00656167979002625,0.00788880540946657,0.00558375634517766,0.00834202294056309,0.012770137524558,0.0178147268408551,0.0233894132129668
"742","E01001295",0.203227417210759,3.213691938344,0.786231474916833,0.0117647058823529,0.0169332079021637,0.0265588914549654,0.0110864745011086,0.00776287932251235,0.00719424460431655,0.0280830280830281,0.0078740157480315,0.00382409177820268,0.00465735196274118,0.00600858369098712,0.0126315789473684
"743","E01001299",0.338017256902308,3.20667255624104,0.784514179280009,0.0152754204598056,0.0169061707523246,0.0179861418251511,0.0204750204750205,0.0204009848751319,0.0220694066847913,0.0222070379227878,0.0264098490865766,0.0206276445698166,0.0218490429758035,0.0201816347124117,0.0344354976871681
"744","E01001300",0.283924993102947,3.17030757918503,0.775617467929138,0.0223624887285843,0.0251923076923077,0.0143309448425262,0.0178263369752731,0.0211598746081505,0.0138550833177308,0.0119094103865677,0.0100279850746269,0.017667135113431,0.020108275328693,0.0199366498975219,0.02292663476874
"745","E01001301",0.308012408400801,3.19877342324658,0.782581652110649,0.0167031763417306,0.0141890777099489,0.015699265447213,0.0184467524414819,0.0137378362907842,0.0180296200901481,0.0174237710018668,0.0151405912040375,0.0136944613511869,0.021608643457383,0.0204638472032742,0.030173775671406
"746","E01001302",0.313764993796,3.18501477063429,0.779215590290236,0.0128714745409805,0.0208732694355698,0.0137531668476294,0.0177869700103413,0.0153757447626369,0.0234165067178503,0.019133494611832,0.0219443735646849,0.020024519820188,0.0292682926829268,0.0245772266065389,0.0375188536953243
"747","E01001303",0.280776191615356,3.13546686108014,0.767093667356988,0.0111955217912835,0.0190188026799222,0.0185676392572944,0.0137295081967213,0.0210954848260548,0.0155518081319093,0.017512790240063,0.0138590203106332,0.0176125244618395,0.0221774193548387,0.0229136010090393,0.033822091886608
"748","E01001304",0.319215347655855,3.21028760486028,0.785398602884488,0.0228729856177439,0.0216071428571429,0.0216612377850163,0.0260492040520984,0.0246092450947788,0.0205414012738853,0.0208266063932838,0.0222397165912222,0.0217944061024337,0.0317367601246106,0.028005601120224,0.0414359707090552
"749","E01001305",0.351311763991024,3.14241768711246,0.768794190713965,0.01645399597045,0.027249910362137,0.0217255392310097,0.0305393112410656,0.022501148017756,0.0264797507788162,0.0224302081652412,0.0200158541418946,0.019016921837228,0.0267707752370329,0.0209978809477943,0.0272835112692764
"750","E01001306",0.351875524000844,3.09391830027726,0.756928789432332,0.0137757081878153,0.0220839813374806,0.0209932080797389,0.0244536439780495,0.0203662502139312,0.0178513205086404,0.020806014511758,0.0262366483459504,0.0220028208744711,0.0232053579850957,0.0210173621687481,0.0257966616084977
"751","E01001307",0.226032415526987,3.16450073035514,0.774196819214907,0.00746015598507969,0.0100591715976331,0.0121782452255743,0.00887978142076503,0.00928297055057619,0.0167235494880546,0.0268579838116262,0.0179712460063898,0.013557133634603,0.0181054841249016,0.0236742424242424,0.0260897231944003
"752","E01001308",0.278017195807913,3.13731806051964,0.76754656430343,0.00685048809727693,0.00705030487804878,0.00985395037832131,0.0100237852531431,0.011371237458194,0.00848287112561175,0.00952380952380952,0.00867789688616641,0.00986533041027247,0.0101689355420699,0.0110722610722611,0.0131705750080308
"753","E01001309",0.19738180966706,3.26894187815196,0.799748402642849,0.0129918337045286,0.0168297455968689,0.0129985228951256,0.0078397212543554,0.00946670874092774,0.00305395317271802,0.00795924864692773,0.00636717368234878,0.0116316639741519,0.0118099423235375,0.0162846803377563,0.026579739217653
"754","E01001310",0.184450086823718,3.23033419066922,0.790303010970266,0.0117647058823529,0.0106564364876385,0.0116760828625235,0.0133079847908745,0.016240157480315,0.0107573149741824,0.012063765618268,0.0106481481481481,0.00945423291792007,0.0120783007080383,0.019690576652602,0.0243232640251079
"755","E01001311",0.173761352710792,3.22768268573056,0.789654318849593,0.0102242744063325,0.00694674164737016,0.0116279069767442,0.0099009900990099,0.00766423357664234,0.0109803921568627,0.00856225472707813,0.0110831234256927,0.0126227208976157,0.0109529025191676,0.0111488124091129,0.0154924382146809
"756","E01001312",0.241448789170419,3.20137488540814,0.783218101238776,0.00430454667742803,0.00465243568691845,0.00592512792889846,0.00718525460793502,0.00765606595995288,0.00914634146341463,0.00685952878019684,0.00241036456764086,0.00770613922424865,0.00618046971569839,0.00763067531476536,0.0125139043381535
"757","E01001313",0.283046312756442,3.14283460070046,0.768896188849287,0.00772626931567329,0.0176710466696874,0.0148690634709277,0.0113584734211722,0.00463645943097998,0.00436681222707424,0.00450676014021032,0.004551201011378,0.00866788321167883,0.00679824561403509,0.00905204928337943,0.0162584001734229
"758","E01001314",0.275348635447791,3.17157665449099,0.77592794789073,0.00730180806675939,0.0141202027516293,0.011287988422576,0.0104137348719392,0.0126829268292683,0.0109306683322923,0.0113750418200067,0.00985968904057641,0.00966334164588529,0.01953125,0.0153180153180153,0.0217603117895421
"759","E01001315",0.209878735720417,3.32190441468065,0.81270571591655,0.01287284144427,0.0135440180586907,0.0142019141710404,0.025438910784665,0.01156271899089,0.0146189735614308,0.0189205955334988,0.013771657041315,0.0101130279595479,0.0202634245187437,0.0177849636216653,0.0227272727272727
"760","E01001316",0.158824877665101,3.15317244379667,0.771425347767107,0.00354609929078014,0.00381679389312977,0.00260824204486176,0.00438047559449312,0.0046242774566474,0.00229357798165138,0.000556173526140156,0.0023094688221709,0.00400801603206413,0.00140154169586545,0.00492610837438424,0.0109422492401216
"761","E01001317",0.265562846985886,3.26576977723127,0.798972346432948,0.016087894840102,0.0170454545454545,0.0145840238647663,0.0171136203246295,0.0208915940121731,0.0238743791059125,0.0215092310449901,0.0282137518684604,0.0276719138359569,0.0211640211640212,0.0232981434291955,0.0309139784946237
"762","E01001318",0.221761321201508,3.25898805604882,0.797313194669167,0.00779787897691828,0.0102564102564103,0.0072463768115942,0.0137424097155641,0.00986547085201794,0.0123939986953686,0.0135593220338983,0.0160205062479974,0.011457670273711,0.016,0.0125832716506292,0.0157211209842789
"763","E01001319",0.18030899412368,3.17425128413752,0.77658229748372,0.00623229461756374,0.00460593654042989,0.00450676014021032,0.0191809227579057,0.00794491525423729,0.00839454354669465,0.00772399588053553,0.00685358255451713,0.00839920948616601,0.00811249323958897,0.00717274357441722,0.0110998990918264
"764","E01001320",0.219214552618724,3.26011381174091,0.797588611409529,0.0173220973782772,0.0170114942528736,0.0124356775300172,0.0104592996816735,0.0157513835674755,0.0147835269271383,0.0192578675434476,0.0139794967381174,0.0235690235690236,0.0300096805421104,0.0193905817174515,0.022229381443299
"765","E01001321",0.226419455446054,3.24119705427598,0.792960616440617,0.00547829751369574,0.00718336483931947,0.00832755031228314,0.00735294117647059,0.00494233937397035,0.00893854748603352,0.00959488272921109,0.00936680404645935,0.0104765123352484,0.0101757631822387,0.016875,0.01939586645469
"766","E01001322",0.222711516748241,3.16678887310152,0.774756614578253,0.00654817586529467,0.00637393767705382,0.00738552437223043,0.00713399503722084,0.0169067000626174,0.00618738951090159,0.00945987183399451,0.0156369183829138,0.0135327635327635,0.0105740181268882,0.0172228202368138,0.0119467825142547
"767","E01001323",0.2060211685838,3.26476051742398,0.798725430473956,0.0145648312611012,0.00921273031825796,0.0196837689577283,0.0180748213535099,0.0158601057340382,0.0197764402407567,0.00852400179452669,0.0139941690962099,0.016,0.019559902200489,0.030635838150289,0.033112582781457
"768","E01001324",0.211883097793255,3.2336426332585,0.7911124232433,0.00929054054054054,0.0107421875,0.00938967136150235,0.00498640072529465,0.0132933104631218,0.00687442713107241,0.00465332712889716,0.0079066265060241,0.00918635170603674,0.00885739592559787,0.00393013100436681,0.0180795500200884
"769","E01001326",0.213673310171376,3.18170507182247,0.778405870681676,0.0168674698795181,0.0150334075723831,0.0249601699415826,0.0239583333333333,0.0105474635861376,0.00759219088937093,0.0176893311221669,0.0120355834641549,0.0188770571151985,0.0184376516254246,0.0118152524167562,0.0184520758585341
"770","E01001328",0.227714115638111,3.2379280313828,0.792160848217603,0.00863060989643268,0.00996677740863787,0.00745225896599907,0.00831408775981524,0.00288184438040346,0.007383100902379,0.00570835495588998,0.0110144927536232,0.0151443445338381,0.00407955124936257,0.00713557594291539,0.0106796116504854
"771","E01001330",0.256459504802731,3.15481743518667,0.771827795802449,0.00700431034482759,0.00497237569060773,0.00441501103752759,0.0124521072796935,0.00568678915135608,0.00763358778625954,0.00315315315315315,0.00620767494356659,0.00335711288292069,0.00726978998384491,0.0027526543452615,0.0081580077286389
"772","E01001332",0.280209984058154,3.22443990099256,0.788860969805468,0.0138951142985208,0.0109649122807018,0.0125057897174618,0.0190709046454768,0.00869565217391304,0.0105210420841683,0.0119521912350598,0.0127591706539075,0.00751173708920188,0.0108761329305136,0.0126436781609195,0.025390625
"773","E01001337",0.243992278539983,3.21613182367691,0.786828394186234,0.0123789020452099,0.0132238942088463,0.0102483247930627,0.0183585313174946,0.00585058505850585,0.0102095647501343,0.0181142591732466,0.0176211453744493,0.0105374077976818,0.0114942528735632,0.0110887096774194,0.0212765957446809
"774","E01001338",0.138083263325692,3.18127255652027,0.778300055578519,0.00683176771989752,0.0132669983416252,0.0117647058823529,0.00311769290724864,0.0154052243804421,0.0138787436084733,0.0168005843681519,0.0106626047220107,0.0218543046357616,0.0155300472653612,0.0150976909413854,0.0299539170506912
"775","E01001340",0.174909617628467,3.15582327987429,0.772073876250564,0.00594795539033457,0.0121475054229935,0.0082256169212691,0.00705980066445183,0.0071807680299719,0.0056890012642225,0.00720396217919856,0.00762994754411063,0.0051150895140665,0.00958029197080292,0.00626959247648903,0.0122850122850123
"776","E01001341",0.270815664015028,3.1755320542873,0.776895638595193,0.00417188151856487,0.00755786490316486,0.00720576461168935,0.0152284263959391,0.00642123287671233,0.00539291217257319,0.00470890410958904,0.00785448532451426,0.00380228136882129,0.0116888351471181,0.00711427301022677,0.00474106491611962
"777","E01001342",0.2333637138851,3.16859944610744,0.775199572245696,0.00724085365853659,0.0178217821782178,0.0119239445697712,0.0131099781500364,0.00981996726677578,0.00309957380860132,0.00436490615451768,0.00594149908592322,0.00548446069469835,0.00221533008418254,0.00998638220608261,0.00749906261717285
"778","E01001344",0.394362197231655,3.19222251356049,0.780978968504579,0.0115370962016329,0.0127822752449936,0.0108674558509606,0.016530612244898,0.0141248329833938,0.0149347917543122,0.021678471775059,0.0142032845095428,0.0148576145274453,0.0163189423672795,0.0150421179302046,0.0214236351071182
"779","E01001346",0.363847486234481,3.14756404957321,0.770053251079926,0.00501716398204383,0.0114829396325459,0.0250343878954608,0.0131950989632422,0.0130540376442016,0.00776085081920092,0.0103911980440098,0.00931577256665596,0.00889328063241107,0.00832819247378162,0.0155591572123177,0.0188909201706277
"780","E01001347",0.392636522536479,3.29590331972668,0.806344533940392,0.0107411385606874,0.0404761904761905,0.015850144092219,0.0206222865412446,0.00728155339805825,0.0176957831325301,0.0158004158004158,0.0209167779261237,0.00830324909747292,0.0094658553076403,0.00517560073937153,0.0287581699346405
"781","E01001348",0.368282777312102,3.23335409044147,0.791041831086688,0.0174474187380497,0.0162030785849311,0.0100416360519226,0.0249213646261795,0.0206345112200155,0.0157635467980296,0.0176342919153554,0.017380881030866,0.0145095763203714,0.0247847638925124,0.0195239368815191,0.030221984487831
"782","E01001349",0.324146015285765,3.14415757148715,0.769219854369456,0.00846925972396487,0.0100633619083116,0.0088553624139062,0.00800768737988469,0.00773993808049536,0.00509337860780985,0.00463269358041032,0.00274223034734918,0.00607441154138193,0.0088724584103512,0.0105348460291734,0.0129003558718861
"783","E01001350",0.310948849533664,3.16454103791378,0.774206680480981,0.0212741751990899,0.0254521963824289,0.0234049374799615,0.0384387936132466,0.0294309296264118,0.0276617364796206,0.0248866147226422,0.0280014868046091,0.024844002773284,0.0255930816875073,0.0250887284298128,0.0333374953177675
"784","E01001351",0.13204046479248,3.15477281200099,0.771816878715884,0.019391507856904,0.0176224611708483,0.0134689389774601,0.0128044971892567,0.0184680593399939,0.0131147540983607,0.00792253521126761,0.00892561983471074,0.00994406463642014,0.0112359550561798,0.0185314685314685,0.0253251197809719
"785","E01001352",0.284837013829797,3.17543427624898,0.776871717145109,0.0161875161875162,0.0146610538539701,0.0145321200597583,0.0198449612403101,0.0190772561223109,0.016734693877551,0.0203466465712133,0.0170107589415528,0.0146534653465347,0.0183648483199565,0.0161265312451543,0.0269921033740129
"786","E01001353",0.163222421187233,3.19208134129697,0.780944430633778,0.0122558406740712,0.0084328882642305,0.00890663390663391,0.00749185667752443,0.0132832803927231,0.00947339091668988,0.0141122415490647,0.0164254986312084,0.00882352941176471,0.00922070196311719,0.00984182776801406,0.0163876024225151
"787","E01001354",0.272869270186439,3.18989759428927,0.780410175744495,0.0175654853620955,0.0223413025556472,0.0215438545242095,0.0234939280895309,0.0223352937289368,0.0218508997429306,0.0249960449295997,0.0267223011363636,0.0222344437460716,0.0255152861849667,0.0271860095389507,0.0330188679245283
"788","E01001355",0.156132019876956,3.24052782202749,0.792796888408221,0.0184493227463802,0.0298589991705834,0.015327564894932,0.0187466523835029,0.0245143385753932,0.0167106420404573,0.0200698080279232,0.0147727272727273,0.0301223721368058,0.0228339067876134,0.0237942122186495,0.0237492083597213
"789","E01001356",0.100579016318458,3.17829238813872,0.777570955768369,0.0118673647469459,0.0138248847926267,0.00460636515912898,0.0152985074626866,0.0145371078806427,0.0116361071932299,0.00517687661777394,0.00806885422270038,0.00772399588053553,0.015693112467306,0.00833742030407062,0.0124516960068699
"790","E01001357",0.148136507134113,3.22453283216031,0.788883705466039,0.0148345378470901,0.0156304272316777,0.0101748807631161,0.0184381778741865,0.0138186720593192,0.0112919295914978,0.0177392739273927,0.0219736316420296,0.0133283968900407,0.0138059701492537,0.0140310959423587,0.0254147546770208
"791","E01001358",0.175611674399941,3.16951353190815,0.775423203832381,0.0192795535261289,0.0154228855721393,0.0114314115308151,0.0128510233222275,0.013531799729364,0.00515198351365276,0.00994152046783626,0.0167760758570387,0.00627943485086342,0.012779552715655,0.00635470826112074,0.00968188105117566
"792","E01001373",0.120130352826872,3.30726048760804,0.809123071219496,0.0206286836935167,0.0190930787589499,0.0178571428571429,0.0165137614678899,0.0177580466148724,0.0107411385606874,0.0154142581888247,0.00889877641824249,0.0127272727272727,0.0189944134078212,0.0223390275952694,0.0241102181400689
"793","E01001374",0.112356359290135,3.18657652867412,0.779597675241339,0.0150273224043716,0.0302222222222222,0.0173874275523852,0.0219619326500732,0.011252446183953,0.0153637596023498,0.0174171622769754,0.0149105367793241,0.0141463414634146,0.0199556541019956,0.0282232200128287,0.032890132960112
"794","E01001377",0.100685093547777,3.17527805945658,0.77683349862216,0.00515463917525773,0.0124835742444152,0.0121012101210121,0.023296447291788,0.0301906779661017,0.0327398047099368,0.0167850225952227,0.0126947489901904,0.0125748502994012,0.0114879649890591,0.015311510031679,0.0289923954372624
"795","E01001380",0.126971754919853,3.28296011362504,0.803177971550879,0.0190073917634636,0.0192738682205289,0.00852514919011083,0.0107128141738772,0.0180299032541777,0.0247568523430592,0.0180224062347784,0.0204778156996587,0.0174451322453573,0.02313769751693,0.0109826589595376,0.0223992035838726
"796","E01001381",0.273641359071666,3.18026252478357,0.778052950766579,0.0184380432083437,0.0167510976021614,0.0172957812317401,0.0193236714975845,0.0159783954090244,0.0160554757293684,0.0174776448728371,0.0181145305804441,0.0169190216391835,0.0172612862256091,0.0159126775381378,0.023654311789905
