"","area_id","representativeness_norm","h_items","h_items_norm","h_items_weight","h_items_weight_norm","f_meat_red_jan","f_meat_red_feb","f_meat_red_mar","f_meat_red_apr","f_meat_red_may","f_meat_red_jun","f_meat_red_jul","f_meat_red_aug","f_meat_red_sep","f_meat_red_oct","f_meat_red_nov","f_meat_red_dec","f_meat_red_weight_jan","f_meat_red_weight_feb","f_meat_red_weight_mar","f_meat_red_weight_apr","f_meat_red_weight_may","f_meat_red_weight_jun","f_meat_red_weight_jul","f_meat_red_weight_aug","f_meat_red_weight_sep","f_meat_red_weight_oct","f_meat_red_weight_nov","f_meat_red_weight_dec"
"856","E01001442",0.297717923985193,3.31658149451502,0.811403460612375,2.86650502219513,0.828605776380189,0.0607541899441341,0.0603938468905249,0.0598775982797596,0.0600929805429605,0.0611170242563442,0.0629419191919192,0.0638218462304056,0.0635114723440984,0.0572210553115651,0.0538346384154767,0.0561043566362715,0.0645399861946554,0.0696590226721851,0.075658844450522,0.0692465638930108,0.0660224111419392,0.0703870376295485,0.0739582254716888,0.07448373881485,0.0776190478415351,0.0636931051464037,0.0632201181998213,0.0636645020754555,0.0734259269308865
"857","E01001444",0.368260983325914,3.33903921170226,0.816897753296972,2.87650296745882,0.831495830691371,0.0634195570191746,0.0644092542677448,0.0643182166777443,0.0653569452130603,0.0634408602150538,0.0608709472345836,0.0648132825859121,0.0637581911565027,0.0693538202483688,0.0623407762625506,0.0662378395619584,0.0708407526829973,0.0694157407889778,0.073122571745645,0.0713022458358375,0.0682973401581581,0.0710113168601944,0.0742395435931765,0.0787857686669586,0.0744707881544608,0.0787094136711024,0.0702385574753988,0.0761910997539737,0.0788138284855052
"858","E01001445",0.362756109869919,3.34185514073625,0.817586671861704,2.84747701824309,0.823105449722615,0.0595287840313715,0.0552778691219993,0.0578838293707904,0.0548736252575375,0.0558512838900074,0.0544650800711744,0.0622997016244889,0.0595760346044115,0.0600274070543375,0.0560188391744009,0.0564881678076839,0.0573671497584541,0.0668390044127419,0.0657115649161383,0.0670362912869753,0.0628015119332799,0.0688681716921794,0.0678392002436407,0.0775760762920057,0.0707446462823991,0.067616653771541,0.0639741230559099,0.0665335991390382,0.064944600651165
"859","E01001446",0.347926959630351,3.3114283631356,0.810142744226795,2.87363611201633,0.83066712362081,0.0649191299498048,0.064832309872461,0.0681160972475099,0.0679537935896741,0.0654566518632941,0.068954301512441,0.0719612432638397,0.0744296296296296,0.0724511458276632,0.0655706727135299,0.073544917756221,0.0750507099391481,0.0709519583344959,0.0713382318846177,0.0748779532119224,0.0710741395448698,0.0761268479232445,0.0804853933381913,0.0817604479305909,0.0840748263123229,0.0826956532281878,0.0704885469736175,0.0785613378658426,0.0772811339333266
"860","E01001447",0.335015940656395,3.27640281312902,0.801573724429695,2.85215393356876,0.824457381438934,0.0606382507856416,0.0622684182666859,0.0637216912081288,0.0606541606541606,0.0624889517412056,0.0651840110951508,0.0645129175170491,0.0646786218013298,0.0602267915117866,0.0609831164263102,0.0558240209403,0.0620551042626246,0.0659228507853473,0.0703063267569661,0.0709720893982763,0.067389102785202,0.0724026313457202,0.0775079205389056,0.0778779763817603,0.0759400660732679,0.0673764840453616,0.0674990742564603,0.0636633856636951,0.0667601350911102
"861","E01001448",0.320611762341062,3.31087071755283,0.81000631593266,2.84934343211844,0.823644964325332,0.0712916622297945,0.0686199898528666,0.073124062677768,0.0636935644110829,0.0690555413360635,0.064683612763656,0.0684768437163426,0.068763803497881,0.0657380966256775,0.0591752261229496,0.0590305828043855,0.0724837315346981,0.0790710672981596,0.0763193139760138,0.0756427245303046,0.0700510766258833,0.0786152162372119,0.0789482598898443,0.0775551309002725,0.075761972323019,0.0750043032404363,0.0708795675928696,0.0717242128066457,0.0725306513775467
"862","E01001449",0.332778562998109,3.30284302310995,0.808042336135249,2.8375149368316,0.820225762389638,0.060110790642311,0.0564779200545304,0.0626872345182204,0.0598205383848455,0.0630642591609134,0.0594354342994941,0.0628837793016897,0.0654030307517647,0.0605663218223323,0.059504132231405,0.0613456126886672,0.0628652597402597,0.0692450016556542,0.0652167339033692,0.0727534147217236,0.0684143967442152,0.073017924963523,0.0683659170870797,0.0746126816266097,0.0760336212870818,0.06732603104765,0.0682804905848775,0.0695546131342373,0.0688397034671879
"863","E01001450",0.31671441286921,3.28096074221322,0.802688824251082,2.84130084526497,0.821320135353386,0.0628701842090963,0.0581548883403181,0.0635179153094463,0.0611011272667865,0.0586389700313751,0.0629728526924789,0.0617634454681808,0.0625114798261189,0.0602456295640628,0.0582357186476434,0.064842533828284,0.0695541536340985,0.064931498727825,0.0633428050565089,0.0641718886726638,0.0614352004699929,0.0642839140185538,0.0685015867143468,0.0681137252273653,0.0694222085976543,0.0628869155587018,0.0565907210616133,0.0677170442539956,0.0727393213077014
"864","E01001451",0.318140099705796,3.3002894856231,0.807417611804772,2.84036735781391,0.821050296965476,0.0650787187839305,0.0635524171645845,0.0596832346124131,0.0630811042769275,0.0663764961915125,0.0613092680131786,0.0603222696598265,0.0616378970599827,0.0631604617135425,0.0634860436893204,0.0625199616735867,0.0571265171252462,0.0715571384624204,0.0730904987877698,0.0627274895255939,0.0687660392717731,0.0790402579573614,0.0755433271941162,0.0727644384658723,0.0702285151048899,0.0685488020944207,0.0717212992016601,0.0697362033960737,0.0652223937640854
"865","E01001452",0.239946050767502,3.22142335493492,0.788122970177142,2.78785357620741,0.805870409806097,0.0537944284341979,0.0548872180451128,0.0565278263913196,0.0477170658682635,0.0517560073937154,0.0565807799442897,0.0520527859237537,0.0595013618269432,0.0582608695652174,0.061328125,0.0513677176863646,0.0531332386939769,0.0561651173071631,0.0574829377422314,0.061924019562407,0.0505224066135501,0.0565336781492804,0.0684325493312309,0.0533955550468548,0.0664507891272744,0.0589941041713678,0.0648558130342379,0.0547742099466237,0.0579121256352616
"866","E01001453",0.230985441724518,3.23241925427582,0.79081312291197,2.75751618924861,0.797100938313914,0.0527088533255029,0.0502190765082575,0.053390063134779,0.0548628428927681,0.0489628897982221,0.0435971961018978,0.0531492666091458,0.0530827563468513,0.0459590433015476,0.043702628608289,0.0530844155844156,0.0575517661388551,0.0509983609021189,0.0575228583008479,0.0578078907242895,0.0561958002727069,0.0595951741592357,0.0502592765865399,0.0658699896073836,0.0683452776702566,0.0501144999740283,0.0469505747827966,0.0551744618309012,0.0598708903891751
"867","E01001454",0.239203976760054,3.2066817056962,0.784516417699173,2.75407046115901,0.796104899522154,0.0494999152398712,0.0520046971984566,0.0428875429693894,0.0523237919359803,0.046070460704607,0.0527601367855398,0.0481596777147043,0.051324200913242,0.0547787780118751,0.0503637381085618,0.0446894950667441,0.0543460196111019,0.0522304679316671,0.0611500654230378,0.0465041617502694,0.0586310584050272,0.0524014976711177,0.0659874942044785,0.0570491589493643,0.0556975626358138,0.0577190081041578,0.0551114467532179,0.0550710644163095,0.0654770666674819
"868","E01001455",0.275725800848547,3.22822926830809,0.789788040573499,2.78117603745619,0.803940168226746,0.0558768573716523,0.0626329221607826,0.0596608116293156,0.0598190837467173,0.0651945320715037,0.0560812829963144,0.0602239483506507,0.0643714136671883,0.0631511800978099,0.0546651098609489,0.0550964187327824,0.0623724861556398,0.0608907372883495,0.0663555057937975,0.0642895869129431,0.0626992953248148,0.0759493067356264,0.0665709252231004,0.0678948446085692,0.0758967933778703,0.0689528175684857,0.0644712712971877,0.0595689248368135,0.0585198659641916
"869","E01001456",0.297835257949642,3.18387127620609,0.778935833758468,2.79811330977028,0.808836137906516,0.0552624271035823,0.0524099204492279,0.0463027921986811,0.0486880466472303,0.0551084435956895,0.0466697573790759,0.05224609375,0.0539114043355325,0.0577290905929404,0.0497455261861763,0.0636847356168939,0.0657336059128794,0.062922769838424,0.0636050152378214,0.0548864792875143,0.0586987929637202,0.0606136528964946,0.0602116119025535,0.0682773290296148,0.067011728575514,0.0624187060340008,0.0618265427924402,0.075532112585326,0.0797435715529198
"870","E01001457",0.412437899336339,3.30631648056866,0.808892119385548,2.83370584105092,0.819124686779368,0.0615501933656517,0.0577125482399719,0.0637914691943128,0.0579240037071362,0.0604330607416551,0.0601968069083241,0.0578647942186459,0.0584769066726528,0.0595218097317879,0.0625910537959316,0.0560955123590113,0.0627842484747643,0.072110762772583,0.0663275499638178,0.069529595495791,0.0695330540356884,0.0727845512204283,0.0743045163381455,0.0692854307136627,0.0708859186949807,0.0684826680217669,0.0753352950905814,0.063769434322603,0.070450290408984
"871","E01001458",0.184157221751405,3.26337592750958,0.798386689800788,2.81087586051617,0.812525342421251,0.060220621341738,0.0577689243027888,0.0598164721876062,0.0597517357458447,0.0566419420094403,0.0557275541795666,0.0642591059602649,0.0615478366849482,0.0623138329560348,0.0576064466949799,0.0579693308550186,0.0605958403597527,0.0647562478500645,0.061329905420359,0.0678486848870478,0.0717352320763171,0.0667471073676534,0.0617675339978545,0.0730839296299689,0.0701946218209473,0.0679878914248504,0.0621546121040419,0.0651814087113065,0.0615007673883998
"872","E01001459",0.230365924475322,3.27257943665687,0.800638333303061,2.79181417987548,0.807015281017521,0.0648250148292518,0.0695305580159433,0.0651611791070505,0.0595889275650588,0.0633584404076207,0.0630796223577575,0.063687060535036,0.0646057347670251,0.0648993776772004,0.0649252031285595,0.0688396570749512,0.0706924081869647,0.0671344911332241,0.0740110614682696,0.0681895968209218,0.0683516034919656,0.072924467150865,0.0735878712189935,0.0705321008876669,0.0682641005192873,0.0669894997505598,0.0692448614624384,0.0706676544687268,0.0679956708860855
"873","E01001460",0.155614366354936,3.33980649317159,0.817085469124402,2.8397143922627,0.820861547591825,0.057137674587339,0.0601060695344726,0.0568826258807355,0.0588693349945491,0.0601824602707475,0.0583917250583917,0.0657637075718016,0.065418828762046,0.0658376005852231,0.0609484677281287,0.0580417227456258,0.0539932508436445,0.0575572266781168,0.0595574224237451,0.057792209366311,0.0616895057317068,0.0713424193356847,0.0746282558307135,0.0792669248681366,0.0853208392509587,0.0682846181241169,0.0669442350193203,0.0733372933213411,0.0576797839449342
"874","E01001461",0.18671309002574,3.2722296620898,0.800552760765609,2.83568010085875,0.819695375847826,0.0618241953949879,0.0608215818516248,0.0534533850011397,0.0604484082744952,0.0546265328874025,0.0584995716558561,0.0608404227893787,0.0596635091191856,0.0571761960326721,0.0596861709928142,0.0569610429923949,0.0591730626392672,0.0651069327485614,0.0619785590227426,0.0524559006207702,0.0598111368064009,0.0607085257886448,0.0619915662724441,0.0636587305211953,0.0734122251100667,0.057644247018135,0.0654960208203714,0.0613488007148851,0.0595772807125868
"875","E01001462",0.232825027031605,3.28214454927941,0.802978443291587,2.76762756346323,0.800023780945098,0.0518327605956472,0.0542230160755295,0.0505342188853595,0.0518114011720831,0.0485424746653322,0.0489656978266562,0.044576908124919,0.0434169278996865,0.0443548387096774,0.0490453460620525,0.040621266427718,0.0563461760962629,0.0594691133687621,0.0648905940131748,0.0556048114438068,0.0607870946819525,0.0590804373925176,0.0617759208570339,0.0558658924449784,0.0538411931908059,0.0468980962257144,0.052207427509542,0.0411830172910022,0.0573458864049275
"876","E01001463",0.231085888419851,3.22515092398994,0.789034921967236,2.80864359880654,0.81188007407786,0.0565322665543741,0.0573914845125868,0.0613509822460342,0.0616937161880982,0.063794683776352,0.062562362801836,0.0588178200524119,0.0623559117356461,0.0579098950833162,0.0655737704918033,0.062596599690881,0.0686899600442064,0.0581522996921728,0.0641414784847537,0.065035924435871,0.065288298510526,0.0677069595267183,0.0688311345321246,0.0672379791390892,0.0718873476475593,0.0620798121395969,0.069658307941783,0.0661767873686177,0.0685267769671557
"877","E01001464",0.2536959081713,3.28617593559287,0.803964724138664,2.81777642449892,0.81452005275042,0.0702347791484282,0.0664368536508931,0.0614923522116577,0.0626973387460532,0.0686527162148232,0.0676013476796,0.0776773909211106,0.0758087880251086,0.0682915612784548,0.066541117388575,0.0725126475548061,0.0698557327258922,0.0663775249421331,0.069033097263972,0.0508001204423132,0.0573397449707608,0.0706882404967079,0.0728368279504261,0.0750420859935815,0.0775371181868991,0.0680442092686334,0.0642923666329374,0.0686456712743542,0.0659503123928456
"878","E01001465",0.228730849855821,3.24827898966401,0.794693215772543,2.79260576098802,0.807244099274334,0.0550423402617398,0.0536893482629917,0.0624387855044074,0.0541039852203748,0.0600338900992496,0.0484746171469914,0.0556496806985534,0.0524515393386545,0.0491279456796698,0.0539083557951483,0.0574084199015856,0.0551515829511131,0.0572305540026888,0.058763339066176,0.0652829412001616,0.0568440621456572,0.0647429763699011,0.0573225698449596,0.0602333505033648,0.05858879305445,0.0462830314001797,0.0538850408262963,0.0626592787719471,0.0557142412944341
"879","E01001466",0.232212311801485,3.27726928555061,0.801785707377368,2.80780635332967,0.811638055859502,0.0594817432273263,0.0561555075593953,0.0574921693442457,0.0579635006221485,0.0613307447935051,0.0600343053173242,0.058785410109239,0.0628443174862273,0.0607729275130156,0.0531945649031512,0.0522640710960643,0.0567806910922035,0.061541944791249,0.0566060399627083,0.0594847839005868,0.0552664685630301,0.0715859276414561,0.0590850068802756,0.0662572084170652,0.0727197550904533,0.0633782190684888,0.0589016025880475,0.0530395811964985,0.0537655257680538
"880","E01001467",0.230823860845251,3.28557188280958,0.803816942297765,2.76947932625181,0.800559060433959,0.0608276416231418,0.0561343090830822,0.0562101129111438,0.0608256107834878,0.0487766126469654,0.0580155138978668,0.0573343848580442,0.0614035087719298,0.0508731361135476,0.0612963832785345,0.0544030300421796,0.0661442231648573,0.062694452446854,0.0599763466645932,0.0607600243983853,0.0667927345014278,0.0565803363658679,0.0738049458398627,0.0626188479122768,0.0748841364227829,0.0636096689871204,0.0695167957970788,0.0610648334562017,0.0696437350473185
"881","E01001468",0.3343254084795,3.2852130099857,0.803729143866851,2.85272388602387,0.824622134646381,0.0633939607981635,0.0611655362974127,0.0605104842006892,0.0588590037389941,0.056470321960052,0.0617864338482203,0.0629828389455682,0.0595327807083647,0.0596035015447992,0.0636729222520107,0.059440330296874,0.0649882247392621,0.063392673211549,0.0664646411835063,0.0633872809592521,0.0611262560433624,0.0673668064990634,0.0701638669051891,0.0717973856264984,0.066721643897829,0.0656180958261406,0.0701987313281693,0.0672489572887694,0.0663770166537861
"882","E01001469",0.35713591227181,3.30616041592529,0.808853938085941,2.86101852034181,0.827019821674865,0.0705196995247585,0.0643680115641342,0.066166592028661,0.067655085332573,0.0692238537608631,0.0642945614232631,0.0726828523438693,0.0719993341102048,0.0660124520677854,0.067503681314423,0.0622386548703728,0.0668509772299658,0.0721136465200576,0.0672099843979392,0.06876992663784,0.0730127806819024,0.0788942802555974,0.0757183951286674,0.0816110602701203,0.0817631054947625,0.0712866824831036,0.0717936285038611,0.0660977456909751,0.0704085958467486
"883","E01001470",0.353188056426344,3.2839629555211,0.803423317364408,2.82940989913769,0.81788288107635,0.0667281891105274,0.0689627680778123,0.0629970264850287,0.0580786367544751,0.059199535120215,0.0614961332540155,0.0595238095238095,0.0675133142154855,0.0650892352418638,0.0644934333958724,0.0611598440545809,0.0666332665330661,0.0673930729762611,0.0769166063674456,0.0672423805825817,0.0594755444453578,0.0654761401504601,0.0706717301688714,0.0642919500318852,0.0791314945178171,0.0706725134935321,0.0680784542715563,0.0657961006084431,0.0710052198028347
"884","E01001471",0.395090984060689,3.30901425343646,0.809552130980168,2.86801258862387,0.829041560808076,0.0638040062100042,0.0591017520769927,0.0635221450129852,0.0583980508603624,0.0620040207385462,0.0613741020445754,0.0613004017259337,0.0616496598639456,0.0610981907051914,0.0575633383010432,0.0594075928243638,0.0646491932539972,0.0691724319426733,0.063067481775327,0.066620558253345,0.0623777729082993,0.0712778121118285,0.0686449964692802,0.0714788339056345,0.0710570773876482,0.0667468059226345,0.063339345448889,0.0675684370598571,0.0687832927954122
"885","E01001472",0.391777101423271,3.27273472074474,0.800676323639342,2.79750100631748,0.808659142515278,0.0613466125455078,0.0606312655955873,0.0597648595689092,0.0634645469536172,0.0615046018407363,0.0538542340012928,0.0613858951768225,0.0627956989247312,0.0606675974108389,0.0553348111589778,0.0580884683297868,0.0681185524807598,0.0652978722885007,0.0676653746263882,0.0650048706548012,0.0669605581806025,0.0741914003556643,0.0657868554568934,0.0741078980049659,0.0741357583822818,0.0650662558449671,0.061700343877023,0.0606568144043073,0.0704994099265014
"886","E01001473",0.285526704041231,3.29119760000819,0.805193277060207,2.85020872545089,0.823895090192189,0.0531115342218659,0.0553518628030751,0.057899506595509,0.0571033602722246,0.0546883296166507,0.05406852248394,0.0627565348887449,0.0598634479395269,0.0633766233766234,0.0592576746176062,0.0555247084952804,0.0624579609877967,0.0558370090248306,0.062080151730027,0.0645246593826267,0.0607352064352032,0.0584444682718118,0.0656128856774973,0.0719143152824081,0.0751474860729819,0.0741514190366848,0.0683414765016301,0.0616540891102991,0.0659474887554691
"887","E01001474",0.36790833569521,3.25152145018896,0.795486485497769,2.81356166201289,0.813301713164423,0.0546962129661058,0.0531172631105109,0.0526998240251922,0.0506473535393621,0.0503161821573177,0.0569139383892803,0.0541938878414522,0.0595344673231871,0.0524992457004928,0.0523737373737374,0.0487709278235064,0.0532857921061754,0.0616381217040145,0.061618604081752,0.059910264226687,0.0574492872822144,0.0606566995163405,0.0676518202106094,0.0596223958995616,0.0668135899993722,0.0583439861172702,0.0574851183570412,0.0553858991517543,0.0584296440971008
"888","E01001475",0.370702795027879,3.16614423546986,0.774598903632197,2.71982136350183,0.786204690056337,0.047743184865187,0.0473973058373524,0.0457155477031802,0.0452603260009495,0.0452593791792778,0.03886925795053,0.0453262233375157,0.0462642684192321,0.0425384615384615,0.0469844654279622,0.0379357761061231,0.0491591203104787,0.051242438241748,0.0512791598081471,0.051377050168533,0.0481751887083306,0.0535057313224853,0.0464886712975643,0.0530708066948084,0.0542347134180503,0.0473890401850948,0.0516746666459428,0.0431227718929529,0.0527224200343532
"889","E01001476",0.3503018025726,3.27993742035307,0.802438468003234,2.83929086907447,0.820739121934977,0.064722053958343,0.0611305022299787,0.0584934835431853,0.0605239385727191,0.0604583772391991,0.0580980962205758,0.063732855134978,0.0622167914057329,0.0618199534455692,0.0593892524291096,0.0607994459285644,0.0649630127774042,0.0673776768285455,0.0677934743577583,0.0642789003534382,0.0646274577943058,0.0715306675331168,0.0629312278403265,0.0697160070195726,0.0672517151081005,0.0608297699998121,0.0629095961465397,0.063275580936927,0.0612927953890574
"890","E01001477",0.325935699829443,3.2845058512478,0.80355613709826,2.83173104203014,0.818553841843413,0.065046769164606,0.0589695841092489,0.0593788691704498,0.0547189819724284,0.057038704835424,0.0544351703043185,0.0578987927048549,0.0580934321668678,0.0600923631448525,0.0629759654334324,0.0594409937888199,0.0654882944887638,0.0759501673741193,0.0636282881702436,0.0617855212699372,0.054817398744832,0.0636315131719823,0.0587232360471928,0.0655869308726179,0.0673688209266091,0.0625826150061814,0.0664598260323696,0.0621683430004823,0.0682101919452166
"891","E01001478",0.339884188866021,3.29671889085711,0.806544063859588,2.87123679084055,0.829973564261853,0.0764945730201574,0.072052813580635,0.0667628390075014,0.067700548081714,0.0721049629207074,0.0695837131570951,0.0707009525907164,0.0740306248456409,0.0666017882123958,0.0743285446595878,0.0731689889246159,0.0757629315423589,0.0834061837781461,0.0793176759570691,0.0724129930361104,0.0736751966971522,0.0826471179021198,0.0812448727640535,0.0800984773318183,0.0852142569961945,0.0730533690786006,0.0798170147183356,0.0749774652284522,0.0796710221077581
"892","E01001479",0.279165048192353,3.3276723863548,0.814116853313552,2.81609663643126,0.814034485104389,0.0622582564712883,0.0608180839612487,0.0574899357299244,0.0558586078987563,0.0596810040528174,0.0572635369062457,0.0626939788950962,0.0597955576051034,0.0589737636405851,0.0592365072400175,0.0607925178439577,0.0622281464851971,0.0659371396931657,0.0667682953220838,0.0618837750444491,0.0645730812957925,0.0649061140703001,0.0603213709019549,0.0743838603604689,0.0674753280220193,0.0578893565653702,0.0635942354337304,0.0667523792574444,0.0611073564417781
"893","E01001480",0.279339633510109,3.31636744670379,0.811351093699318,2.82462381524912,0.816499392568356,0.0678381691867593,0.0669170961824059,0.0590265295851607,0.0678935972780699,0.0581995615585885,0.0626700750391688,0.0638611175695575,0.06194314806958,0.063651445036235,0.0572900405869497,0.0606300598380852,0.0663764961915125,0.0705963221308546,0.076403252149209,0.0593633108064355,0.0677436693136504,0.0608537780511739,0.0670632940769307,0.0694562281191414,0.0744022630246416,0.0674877838893127,0.0636950736901139,0.0672603490034027,0.0628146637405841
"894","E01001481",0.368095594110344,3.2940175277994,0.805883173923062,2.8212051638833,0.815511180705055,0.0668994870675543,0.0646333025830258,0.0606339468302659,0.0671679707346814,0.0650437794669489,0.0632560087971933,0.0641768840096445,0.0665534618755478,0.066803862593003,0.062491028278865,0.0672389890156767,0.0677541940865697,0.0699484585604759,0.0729267314952433,0.0623144543508642,0.0726867015726264,0.0738402925615103,0.0706048065000991,0.0745225849094967,0.0766144048175814,0.0738929276951988,0.0670637325475764,0.0754131689818448,0.0687113021909041
"895","E01001482",0.301916247338276,3.30597436027845,0.808808419471077,2.80429603111712,0.810623345178813,0.0615949978060553,0.0578703703703704,0.061344805608668,0.0659309564233164,0.0540849906996709,0.0584773012153251,0.0579405737704918,0.0605840232714254,0.0540849673202614,0.056286402892147,0.0546177891446434,0.0618926313803189,0.0697754913877292,0.0737788224898816,0.0699250321058819,0.0775679099243615,0.0634465605660756,0.070784532966348,0.0690726710694406,0.0736397045777535,0.0631865263911597,0.0640488437865506,0.0613966523277081,0.0648512630781021
"896","E01001483",0.225052633569757,3.33307992236337,0.815439809929572,2.85436940846965,0.825097797306373,0.0673274094326726,0.0575897618201209,0.0683682771194166,0.0614782408473405,0.0606756313545425,0.0629737609329446,0.0691646046895251,0.0613069016152717,0.0724923076923077,0.062814364253129,0.0611582626060909,0.065439884213791,0.0760247444473254,0.066420565640829,0.083010447291265,0.0686235222013898,0.0763974981605894,0.0723186676638544,0.0819304902051251,0.0685471288391727,0.0786183881720331,0.0648534131930377,0.0641628165116883,0.0724823765513511
"897","E01001484",0.373369997778521,3.26237224800393,0.798141139065617,2.82226157698766,0.815816552575587,0.0616262050169081,0.0641025641025641,0.0630215081627365,0.0646597891651164,0.0630590779514401,0.0612136923972277,0.0659208731241473,0.0680924287118977,0.0615890926187118,0.0594969280050412,0.0606717226435536,0.0651952097094678,0.0659571436881265,0.0656944699562211,0.0604468188668395,0.0634585720112754,0.0700254297289935,0.0672816529428095,0.0700366913051665,0.0740580301290073,0.0617710575125648,0.0635737593623263,0.0635068823889303,0.0610654385109458
"898","E01001485",0.270410127092035,3.34692262627807,0.818826434946688,2.82063020438593,0.815344980137807,0.0582160575073403,0.0647826607591905,0.0623702781237028,0.0593093093093093,0.0564670357322597,0.0612134344528711,0.0561942623831525,0.0620634375357838,0.0616815567250031,0.0533966469619149,0.0584739467260957,0.0576280133732184,0.0659067833794501,0.0711574435107092,0.0609533067553445,0.0620253785534606,0.0578401961505821,0.0656246068474007,0.0580896785480898,0.0660219284335417,0.0593300839521846,0.0541399195496342,0.0636275593966423,0.0576087257393684
"899","E01001486",0.263930723228531,3.32275719807769,0.812914349836945,2.86479827951187,0.828112417102884,0.0707501217730151,0.0645117479288334,0.0674578772598696,0.064756446991404,0.0680492903509737,0.0635171933379773,0.0755219364599092,0.0673220338983051,0.0691130272040639,0.0690379152772632,0.0662397576258349,0.0697405674004738,0.0689510155623327,0.0691840865488442,0.0684544888110277,0.0704256237614577,0.0754296359278131,0.0708161574104801,0.0852992024675722,0.0793993964608202,0.0749933157290308,0.0763120109932245,0.0732745180540158,0.0717209748812915
"900","E01001487",0.253764251066866,3.33851636832806,0.816769839382031,2.80343271760405,0.810373791608098,0.0689069685178635,0.068835318036596,0.0635987239530306,0.065547052154195,0.0578967842323651,0.0664700381267535,0.0663377192982456,0.0667850525015442,0.0620600923333081,0.0628225925379737,0.0594823110583698,0.0607580174927114,0.0706277672603948,0.075490172450091,0.0708812377177411,0.0714950534115485,0.068013745022151,0.0762967705276264,0.0766892190720672,0.0806259516771536,0.0670312303419127,0.0683163967440397,0.0641247992399504,0.067743716304766
"901","E01001488",0.248622040600098,3.33752150210722,0.816526444821768,2.82280049581038,0.815972335051474,0.0590815273477812,0.0609300304215558,0.0628976994615761,0.0640195906944201,0.0602707930367505,0.0581256401502219,0.0610184372256365,0.0666911967620274,0.0632297467217532,0.0616098575772124,0.0548464668886422,0.0676463904249678,0.0663365202754675,0.0698971078791188,0.0659337363360258,0.0695196721674195,0.0709759879275895,0.0663682830972944,0.0665942751083222,0.0792549185357887,0.0686557181795828,0.063023382879473,0.0559030462124357,0.0701915383463975
"902","E01001489",0.298839874348906,3.27712868321878,0.801751308940664,2.84337252150425,0.82191898408568,0.0608740301232314,0.0634011206950828,0.0611093020731575,0.0589932126696832,0.0617796985815603,0.0594741122255354,0.0611218342399251,0.0626312538604077,0.0591229897026495,0.0613738123839686,0.0638139995053178,0.0603594979791534,0.0676609991104312,0.0681690891376363,0.0650615363333061,0.0609795288410607,0.0699326290811547,0.0695525258398425,0.0684617644084033,0.0705418097229664,0.0628733860677248,0.0666582480682948,0.0690366838641297,0.0593499458789581
"903","E01001491",0.24098679099944,3.28990928006518,0.804878088887728,2.76690492563355,0.799814891766369,0.0635388739946381,0.0593502905592074,0.0665162530291635,0.0612434847356664,0.05650827226713,0.0648605577689243,0.0572413213415147,0.065610647670822,0.0636536631779258,0.0570258588003337,0.0588477028026629,0.0622655065059472,0.067324376497005,0.0674896100804966,0.0671554388802763,0.0638884709505108,0.0592834783411513,0.0725232951518527,0.0627878581122602,0.0780756724241609,0.0686687016636617,0.0600664385467851,0.0628072028299716,0.0584662632996205
"904","E01001492",0.319263290716925,3.30436579095603,0.808414882114313,2.86405254803002,0.827896852361601,0.0657238734419942,0.0604933929558358,0.0692401960784314,0.0663850646641635,0.0671817265703729,0.0673985066508431,0.0681774068322981,0.0689514898810129,0.0633923157488562,0.0646312641682342,0.0645086030912803,0.0698549660363503,0.0705104011024578,0.065353155742235,0.0771085004987255,0.070561169539351,0.0747595248690901,0.077878454236707,0.0776910066354274,0.0785032706135402,0.0711197587186731,0.0669611634546875,0.0682421070061048,0.0663360790074029
"905","E01001493",0.166274319339337,3.25565737119538,0.796498340814149,2.78664943347277,0.805522334495648,0.0595656670113754,0.0499887917507285,0.0591026747195859,0.0544171220400729,0.0635331607249552,0.0536788523831559,0.0616557734204793,0.0617769551133734,0.0673120216118865,0.0613283962045823,0.0477645098583727,0.0542869452822059,0.0633370507903565,0.0565130645937047,0.0686087360241225,0.0627380576347142,0.0715360653066118,0.0591904195402047,0.0702641625865863,0.0751312457577613,0.0706066750524774,0.0662405170164428,0.0483708953072368,0.0567444349893417
"906","E01001494",0.186975694722879,3.13213190344179,0.766277768162824,2.69219586767204,0.778219130902354,0.049645390070922,0.0398369464517324,0.0345604808414726,0.0487653040049803,0.0476894639556377,0.0347724164875952,0.0456686463239812,0.0370138017565872,0.0527560487538657,0.0331550802139037,0.042672919109027,0.0557154605263158,0.0546153314581481,0.0431236580439243,0.0328832561308872,0.0552566094664629,0.0540454976585436,0.0403212756106234,0.051675569695722,0.0403223205457462,0.0626041769307468,0.0371715581311188,0.0463367523026932,0.0582410917267547
"907","E01001495",0.105703728134686,3.18997409398278,0.780428891435985,2.67621047424548,0.773598315927881,0.0566168808614102,0.0629090909090909,0.0577639751552795,0.0614064047540442,0.0447042640990371,0.0589187439300745,0.0595829195630586,0.0625262274443978,0.0539093181006783,0.067366896052155,0.0626157836235643,0.0704081632653061,0.0579135962519952,0.0680826237615089,0.0558550226455341,0.0665844352959252,0.0473606258083155,0.0693813734197926,0.072814796293145,0.064016058879875,0.057198885097351,0.0680291455209369,0.0773432347421186,0.0648065762398205
